grna_target	grna_id	gRNA_type	old_name
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1509	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1508	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1512	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1506	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1504	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1507	enh	chr1:2986674-2986975
chr1:2986674-2986975	WTC11_Random_Screen_Crop_1503	enh	chr1:2986674-2986975
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1527	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1514	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1521	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1526	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1515	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1518	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1525	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1524	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1513	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1519	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1516	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1522	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1520	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1523	enh	chr1:2987618-2987919
chr1:2987618-2987919	WTC11_Random_Screen_Crop_1517	enh	chr1:2987618-2987919
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1530	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1529	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1528	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1541	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1536	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1539	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1531	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1538	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1537	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1533	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1535	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1534	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1542	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1532	enh	chr1:3138555-3138856
chr1:3138555-3138856	WTC11_Random_Screen_Crop_1540	enh	chr1:3138555-3138856
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1556	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1548	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1551	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1553	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1550	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1543	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1555	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1552	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1546	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1545	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1557	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1554	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1544	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1547	enh	chr1:3308331-3308632
chr1:3308331-3308632	WTC11_Random_Screen_Crop_1549	enh	chr1:3308331-3308632
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1568	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1569	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1567	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1563	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1559	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1572	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1565	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1570	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1562	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1561	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1571	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1558	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1564	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1566	enh	chr1:3369705-3370006
chr1:3369705-3370006	WTC11_Random_Screen_Crop_1560	enh	chr1:3369705-3370006
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1582	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1585	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1576	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1587	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1579	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1573	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1574	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1578	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1577	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1586	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1581	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1583	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1580	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1584	enh	chr1:3381784-3382085
chr1:3381784-3382085	WTC11_Random_Screen_Crop_1575	enh	chr1:3381784-3382085
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1601	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1598	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1597	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1594	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1591	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1588	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1589	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1596	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1592	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1593	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1595	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1590	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1600	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1599	enh	chr1:3382615-3382916
chr1:3382615-3382916	WTC11_Random_Screen_Crop_1602	enh	chr1:3382615-3382916
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1604	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1610	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1605	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1609	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1612	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1608	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1607	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1614	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1606	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1613	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1615	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1611	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1603	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1617	enh	chr1:3384115-3384416
chr1:3384115-3384416	WTC11_Random_Screen_Crop_1616	enh	chr1:3384115-3384416
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1632	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1622	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1627	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1621	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1629	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1628	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1619	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1630	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1618	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1631	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1625	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1624	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1623	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1626	enh	chr1:3385015-3385316
chr1:3385015-3385316	WTC11_Random_Screen_Crop_1620	enh	chr1:3385015-3385316
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1637	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1645	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1647	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1641	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1633	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1636	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1634	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1644	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1642	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1643	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1635	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1640	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1639	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1646	enh	chr1:3450059-3450360
chr1:3450059-3450360	WTC11_Random_Screen_Crop_1638	enh	chr1:3450059-3450360
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1650	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1658	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1648	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1659	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1657	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1662	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1661	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1656	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1654	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1655	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1660	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1653	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1651	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1649	enh	chr1:3527152-3527453
chr1:3527152-3527453	WTC11_Random_Screen_Crop_1652	enh	chr1:3527152-3527453
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1664	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1673	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1670	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1669	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1667	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1672	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1671	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1676	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1663	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1675	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1674	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1668	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1665	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1666	enh	chr1:3535611-3535912
chr1:3535611-3535912	WTC11_Random_Screen_Crop_1677	enh	chr1:3535611-3535912
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1684	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1688	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1683	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1680	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1679	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1678	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1682	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1681	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1691	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1692	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1690	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1687	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1686	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1689	enh	chr1:3549354-3549655
chr1:3549354-3549655	WTC11_Random_Screen_Crop_1685	enh	chr1:3549354-3549655
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1704	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1695	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1693	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1703	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1698	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1707	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1694	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1697	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1701	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1699	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1700	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1706	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1705	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1696	enh	chr1:3550466-3550767
chr1:3550466-3550767	WTC11_Random_Screen_Crop_1702	enh	chr1:3550466-3550767
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1719	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1717	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1721	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1709	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1722	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1713	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1715	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1716	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1714	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1718	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1720	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1711	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1710	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1712	enh	chr1:3561824-3562125
chr1:3561824-3562125	WTC11_Random_Screen_Crop_1708	enh	chr1:3561824-3562125
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1731	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1726	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1725	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1736	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1723	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1732	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1735	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1729	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1734	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1733	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1730	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1724	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1737	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1727	enh	chr1:3568018-3568319
chr1:3568018-3568319	WTC11_Random_Screen_Crop_1728	enh	chr1:3568018-3568319
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1742	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1752	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1749	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1750	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1751	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1739	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1745	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1746	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1748	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1744	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1741	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1743	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1738	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1747	enh	chr1:3573145-3573446
chr1:3573145-3573446	WTC11_Random_Screen_Crop_1740	enh	chr1:3573145-3573446
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1757	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1758	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1762	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1766	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1756	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1754	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1767	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1760	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1765	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1764	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1763	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1755	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1761	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1759	enh	chr1:3574114-3574415
chr1:3574114-3574415	WTC11_Random_Screen_Crop_1753	enh	chr1:3574114-3574415
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1769	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1774	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1770	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1780	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1777	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1771	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1773	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1768	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1782	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1775	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1778	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1781	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1779	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1772	enh	chr1:3579574-3579875
chr1:3579574-3579875	WTC11_Random_Screen_Crop_1776	enh	chr1:3579574-3579875
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1794	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1786	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1787	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1792	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1791	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1784	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1788	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1783	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1785	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1793	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1789	enh	chr1:3583869-3584170
chr1:3583869-3584170	WTC11_Random_Screen_Crop_1790	enh	chr1:3583869-3584170
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1798	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1802	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1807	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1796	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1803	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1801	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1797	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1799	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1795	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1808	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1800	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1809	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1805	enh	chr1:3591385-3591686
chr1:3591385-3591686	WTC11_Random_Screen_Crop_1806	enh	chr1:3591385-3591686
