grna_target	grna_id	gRNA_type	old_name
chr12:54700957-54701258	K562_Random_Screen_Crop_6367	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6377	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6378	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6379	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6368	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6381	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6373	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6374	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6380	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6376	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6372	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6375	enh	chr12:54700957-54701258
chr12:54700957-54701258	K562_Random_Screen_Crop_6371	enh	chr12:54700957-54701258
chr14:31847264-31847565	K562_Random_Screen_Crop_6399	enh	chr14:31847264-31847565
chr14:31847264-31847565	K562_Random_Screen_Crop_6398	enh	chr14:31847264-31847565
chr14:31847264-31847565	K562_Random_Screen_Crop_6400	enh	chr14:31847264-31847565
chr14:31847264-31847565	K562_Random_Screen_Crop_6397	enh	chr14:31847264-31847565
chr14:31847264-31847565	K562_Random_Screen_Crop_6401	enh	chr14:31847264-31847565
chr14:31889167-31889468	K562_Random_Screen_Crop_6408	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6407	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6412	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6409	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6402	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6411	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6403	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6410	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6406	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6415	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6404	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6405	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6414	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6416	enh	chr14:31889167-31889468
chr14:31889167-31889468	K562_Random_Screen_Crop_6413	enh	chr14:31889167-31889468
chr14:31977442-31977743	K562_Random_Screen_Crop_6422	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6426	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6423	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6420	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6424	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6425	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6419	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6428	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6421	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6417	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6418	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6427	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6429	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6430	enh	chr14:31977442-31977743
chr14:31977442-31977743	K562_Random_Screen_Crop_6431	enh	chr14:31977442-31977743
chr14:31979389-31979690	K562_Random_Screen_Crop_6440	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6434	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6436	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6437	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6438	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6432	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6435	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6433	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6441	enh	chr14:31979389-31979690
chr14:31979389-31979690	K562_Random_Screen_Crop_6439	enh	chr14:31979389-31979690
chr14:32298493-32298794	K562_Random_Screen_Crop_6452	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6451	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6453	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6446	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6450	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6443	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6447	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6448	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6442	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6445	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6449	enh	chr14:32298493-32298794
chr14:32298493-32298794	K562_Random_Screen_Crop_6444	enh	chr14:32298493-32298794
chr14:32334641-32334942	K562_Random_Screen_Crop_6459	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6454	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6456	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6462	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6460	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6455	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6457	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6458	enh	chr14:32334641-32334942
chr14:32334641-32334942	K562_Random_Screen_Crop_6461	enh	chr14:32334641-32334942
chr14:32363512-32363813	K562_Random_Screen_Crop_6466	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6477	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6464	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6465	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6467	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6474	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6475	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6476	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6463	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6468	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6469	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6470	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6471	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6473	enh	chr14:32363512-32363813
chr14:32363512-32363813	K562_Random_Screen_Crop_6472	enh	chr14:32363512-32363813
chr14:32371210-32371511	K562_Random_Screen_Crop_6478	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6490	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6481	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6482	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6488	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6489	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6479	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6480	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6483	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6484	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6491	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6492	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6487	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6486	enh	chr14:32371210-32371511
chr14:32371210-32371511	K562_Random_Screen_Crop_6485	enh	chr14:32371210-32371511
chr14:32395311-32395612	K562_Random_Screen_Crop_6503	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6495	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6504	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6494	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6498	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6493	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6501	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6502	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6496	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6497	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6499	enh	chr14:32395311-32395612
chr14:32395311-32395612	K562_Random_Screen_Crop_6500	enh	chr14:32395311-32395612
chr14:32403916-32404217	K562_Random_Screen_Crop_6505	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6507	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6506	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6516	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6514	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6515	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6508	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6513	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6511	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6512	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6509	enh	chr14:32403916-32404217
chr14:32403916-32404217	K562_Random_Screen_Crop_6510	enh	chr14:32403916-32404217
chr14:32414252-32414553	K562_Random_Screen_Crop_6517	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6521	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6528	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6518	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6519	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6531	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6520	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6529	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6530	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6523	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6527	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6522	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6525	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6526	enh	chr14:32414252-32414553
chr14:32414252-32414553	K562_Random_Screen_Crop_6524	enh	chr14:32414252-32414553
chr14:32420559-32420860	K562_Random_Screen_Crop_6533	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6545	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6543	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6546	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6532	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6541	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6534	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6544	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6540	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6536	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6542	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6535	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6539	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6537	enh	chr14:32420559-32420860
chr14:32420559-32420860	K562_Random_Screen_Crop_6538	enh	chr14:32420559-32420860
chr14:32435246-32435547	K562_Random_Screen_Crop_6548	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6558	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6560	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6561	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6549	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6547	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6555	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6556	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6557	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6550	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6559	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6554	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6551	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6553	enh	chr14:32435246-32435547
chr14:32435246-32435547	K562_Random_Screen_Crop_6552	enh	chr14:32435246-32435547
chr14:32479801-32480102	K562_Random_Screen_Crop_6572	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6574	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6562	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6571	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6564	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6570	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6575	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6563	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6573	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6569	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6565	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6568	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6566	enh	chr14:32479801-32480102
chr14:32479801-32480102	K562_Random_Screen_Crop_6567	enh	chr14:32479801-32480102
chr14:32482314-32482615	K562_Random_Screen_Crop_6586	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6584	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6577	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6578	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6576	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6579	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6585	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6587	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6583	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6582	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6580	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6589	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6588	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6590	enh	chr14:32482314-32482615
chr14:32482314-32482615	K562_Random_Screen_Crop_6581	enh	chr14:32482314-32482615
chr14:32490240-32490541	K562_Random_Screen_Crop_6599	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6597	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6602	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6594	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6596	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6600	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6598	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6603	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6595	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6593	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6592	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6601	enh	chr14:32490240-32490541
chr14:32490240-32490541	K562_Random_Screen_Crop_6591	enh	chr14:32490240-32490541
chr14:32542823-32543124	K562_Random_Screen_Crop_6611	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6613	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6610	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6608	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6609	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6614	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6612	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6607	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6604	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6615	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6605	enh	chr14:32542823-32543124
chr14:32542823-32543124	K562_Random_Screen_Crop_6606	enh	chr14:32542823-32543124
chr14:32544935-32545236	K562_Random_Screen_Crop_6627	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6625	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6626	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6616	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6628	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6622	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6623	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6624	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6621	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6617	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6618	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6629	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6630	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6620	enh	chr14:32544935-32545236
chr14:32544935-32545236	K562_Random_Screen_Crop_6619	enh	chr14:32544935-32545236
chr14:32547733-32548034	K562_Random_Screen_Crop_6636	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6639	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6635	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6633	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6637	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6638	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6631	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6632	enh	chr14:32547733-32548034
chr14:32547733-32548034	K562_Random_Screen_Crop_6634	enh	chr14:32547733-32548034
chr14:32619582-32619883	K562_Random_Screen_Crop_6642	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6640	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6641	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6645	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6649	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6643	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6644	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6647	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6648	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6650	enh	chr14:32619582-32619883
chr14:32619582-32619883	K562_Random_Screen_Crop_6646	enh	chr14:32619582-32619883
chr14:32671633-32672129	K562_Random_Screen_Crop_6652	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6653	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6654	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6655	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6656	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6651	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6662	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6658	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6659	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6657	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6661	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6660	enh	chr14:32671633-32671934
chr14:32671633-32672129	K562_Random_Screen_Crop_6665	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6666	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6668	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6663	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6664	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6670	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6667	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6669	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6672	enh	chr14:32671828-32672129
chr14:32671633-32672129	K562_Random_Screen_Crop_6671	enh	chr14:32671828-32672129
chr14:32672151-32672452	K562_Random_Screen_Crop_6676	enh	chr14:32672151-32672452
chr14:32672151-32672452	K562_Random_Screen_Crop_6674	enh	chr14:32672151-32672452
chr14:32672151-32672452	K562_Random_Screen_Crop_6677	enh	chr14:32672151-32672452
chr14:32672151-32672452	K562_Random_Screen_Crop_6673	enh	chr14:32672151-32672452
chr14:32672151-32672452	K562_Random_Screen_Crop_6675	enh	chr14:32672151-32672452
chr14:32672639-32672940	K562_Random_Screen_Crop_6679	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6680	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6678	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6683	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6681	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6685	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6682	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6692	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6684	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6689	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6691	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6686	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6690	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6688	enh	chr14:32672639-32672940
chr14:32672639-32672940	K562_Random_Screen_Crop_6687	enh	chr14:32672639-32672940
chr14:32721324-32721625	K562_Random_Screen_Crop_6694	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6695	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6693	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6698	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6707	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6697	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6706	enh	chr14:32721324-32721625
chr14:32721324-32721625	K562_Random_Screen_Crop_6699	enh	chr14:32721324-32721625
